IDNumber,data,Age,age_range,Gender,HighestEducation,Ethnicity,Region,q0014,q0015,q0016,q0022,q0023,q0024,q0025,q0026,q0027,q0028,q0029,q0031,q0033,q0034,q0036,q0037,q0039,q0040,q0041,q0042,q0043,q0045,q0046,q0047,q0048,q0050,q0053,q0055,q0056,q0057,q0058,q0060,q0061,q0063,q0064,q0065,q0066,q0069,q0071,q0072,q0073,q0074,q0075,q0076,q0079,q0080,q0081,q0084,q0086,q0087,q0088,q0090,q0091,q0092,q0094,q0095,q0096,q0097,q0099,q0100,q0103,q0105,q0107,q0108,q0109,q0110,q0111,q0112,q0113,q0114,q0118,q0119,q0120,q0121,q0122,q0123,q0124,q0125,q0129,q0131,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw
143001,SM,34,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,northeast,1,3,1,2,3,3,2,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,2,2,1,2,1,2,2,3,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,78,19,12,18,13,12,12,11,10
143002,SM,34,31.00 to 40.99 years,Male,High school graduate (including GED),White,northeast,1,2,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,2,2,1,1,1,2,2,1,2,1,2,2,2,2,1,3,1,1,1,3,2,1,1,1,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,2,86,13,13,13,14,15,17,14,12
143006,SM,40,31.00 to 40.99 years,Male,High school graduate (including GED),White,northeast,1,3,1,2,3,3,4,3,3,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,1,68,25,10,12,13,11,12,10,16
143007,SM,36,31.00 to 40.99 years,Female,Some college or associate degree,White,northeast,2,3,2,3,1,3,2,2,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,1,2,1,3,2,2,3,1,2,1,2,2,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,104,23,22,21,20,17,12,12,19
143008,SM,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,MultiRacial,northeast,1,1,1,1,1,1,1,1,1,1,4,2,2,1,1,2,1,2,2,2,1,1,1,2,2,1,1,3,1,2,1,1,1,1,1,1,2,1,3,2,2,3,2,4,1,1,3,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,3,1,96,10,19,15,14,22,10,16,13
143009,SM,47,41.00 to 50.99 years,Male,Some college or associate degree,Black,northeast,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,66,13,10,11,12,12,10,11,10
143015,SM,31,31.00 to 40.99 years,Male,Did not complete high school (no diploma),Hispanic,northeast,3,3,3,2,3,3,2,3,3,1,2,2,3,2,3,2,2,3,2,2,2,1,2,3,2,2,3,2,2,2,2,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,91,26,23,21,14,11,12,10,13
143016,SM,28,21.00 to 30.99 years,Female,Did not complete high school (no diploma),Hispanic,northeast,3,3,2,3,3,3,4,3,4,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,3,2,75,29,13,10,10,21,11,10,15
143027,SM,47,41.00 to 50.99 years,Male,Did not complete high school (no diploma),White,northeast,2,2,2,3,2,3,3,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,66,22,11,11,12,10,12,10,12
143029,SM,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,northeast,2,3,1,2,1,3,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,71,18,11,11,13,13,13,10,10
144007,SM,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,northeast,2,2,1,1,2,2,1,3,2,2,2,2,2,1,1,2,1,1,2,2,2,2,1,2,1,1,3,2,2,2,2,1,2,1,2,1,1,1,2,2,3,2,1,3,3,1,2,1,2,2,3,2,2,3,1,2,1,1,2,2,1,1,2,1,1,1,2,1,1,3,2,1,1,2,2,2,1,2,2,1,102,18,16,18,15,20,19,14,16
144008,SM,64,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,south,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,65,11,11,10,11,11,10,12,11
144010,SM,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,1,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,78,12,13,15,13,16,10,11,11
144011,SM,36,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,northeast,1,1,1,2,2,2,1,2,1,1,2,1,2,1,1,2,1,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,3,2,2,1,2,1,2,2,2,2,3,3,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,4,1,1,1,1,1,1,98,14,16,17,18,22,12,13,13
144012,SM,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,2,2,1,2,2,2,1,1,1,2,3,1,1,1,2,2,1,2,1,1,1,2,2,3,1,2,2,2,2,2,2,3,3,1,2,1,1,1,1,3,3,1,1,2,2,1,2,2,1,2,1,2,1,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,2,1,2,1,2,2,1,3,1,3,1,2,96,16,15,19,18,17,14,13,18
144014,SM,44,41.00 to 50.99 years,Male,Bachelor's degree or higher,Black,south,2,3,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,15,10,10,11,10,10,10,10
144016,SM,54,51.00 to 64.99 years,Female,Some college or associate degree,White,south,1,3,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,2,1,70,15,10,11,13,11,12,13,13
144017,SM,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,1,1,1,1,1,1,2,1,2,2,1,1,3,1,1,1,1,2,1,1,1,1,1,3,1,1,1,2,1,1,3,1,1,1,2,1,2,1,3,1,2,1,1,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,2,1,83,13,13,13,16,14,12,15,12
144023,SM,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,northeast,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,1,61,11,10,10,10,10,10,11,12
144024,SM,50,41.00 to 50.99 years,Female,Some college or associate degree,White,south,2,2,1,3,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,2,2,1,1,2,2,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,2,2,2,1,2,2,1,74,16,12,10,13,16,12,11,17
144025,SM,28,21.00 to 30.99 years,Male,Some college or associate degree,White,south,2,3,2,2,1,2,2,3,2,2,3,2,2,1,1,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,80,21,16,14,16,11,11,12,13
144035,SM,57,51.00 to 64.99 years,Male,Some college or associate degree,White,northeast,1,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,14,11,11,11,10,10,11,10
144036,SM,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,northeast,2,4,1,2,1,3,1,1,2,2,2,1,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,3,1,2,2,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,3,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,4,2,2,3,2,4,1,2,3,1,80,19,15,14,13,13,12,13,24
144037,SM,56,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,northeast,2,3,1,2,2,2,3,2,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,3,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,20,11,11,11,11,14,12,10
144044,SM,34,31.00 to 40.99 years,Male,High school graduate (including GED),White,northeast,2,3,1,2,2,3,2,3,3,2,4,1,2,1,2,2,3,1,1,1,1,1,1,3,1,1,1,4,1,2,3,1,4,1,1,1,1,1,1,3,2,2,2,2,2,3,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,2,95,23,18,16,17,21,10,13,14
144045,SM,39,31.00 to 40.99 years,Female,Bachelor's degree or higher,MultiRacial,south,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67,14,10,12,10,11,14,10,10
144048,SM,25,21.00 to 30.99 years,Female,Some college or associate degree,White,northeast,2,3,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,16,10,10,10,10,10,11,10
144049,SM,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,midwest,1,2,1,3,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,4,3,1,3,1,2,1,4,3,2,1,2,1,2,2,1,1,1,1,1,2,1,1,2,1,2,1,2,2,2,87,19,12,12,15,11,24,13,16
144051,SM,37,31.00 to 40.99 years,Female,High school graduate (including GED),White,midwest,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,10,10,10,10,10,10,10,10
144052,SM,37,31.00 to 40.99 years,Male,High school graduate (including GED),White,midwest,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,10,10,10,11,11,10,10,10
144053,SM,71,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,northeast,1,4,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,63,14,12,11,10,10,10,10,10
144054,SM,31,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,northeast,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,10,10,10,10,10,10,10,10
144056,SM,65,65.00 to 99.99 years,Female,Bachelor's degree or higher,White,northeast,2,2,1,2,2,1,2,2,1,1,1,1,3,1,1,1,2,1,2,2,1,2,1,1,2,3,1,2,2,3,2,1,1,1,2,1,1,1,2,3,2,3,1,3,3,1,2,2,2,3,2,2,1,2,1,1,1,1,1,1,3,2,2,2,1,2,2,2,2,3,2,3,2,1,2,2,1,3,2,1,104,16,15,18,15,22,13,21,19
144059,SM,43,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,northeast,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,65,11,10,11,12,12,10,10,12
144060,SM,28,21.00 to 30.99 years,Male,Some college or associate degree,White,south,1,3,2,1,1,1,2,2,3,2,3,2,3,3,2,2,2,3,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,2,2,2,2,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,3,1,2,1,1,1,2,1,2,2,1,2,1,2,2,1,89,18,23,12,16,13,10,15,16
169001,SM,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,2,2,1,2,1,3,1,2,2,2,3,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,3,2,1,3,1,1,1,1,1,3,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,80,18,13,16,15,13,11,12,12
169002,SM,43,41.00 to 50.99 years,Male,Bachelor's degree or higher,MultiRacial,west,2,3,1,3,2,3,2,3,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,3,1,1,2,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,2,1,1,2,1,1,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,75,23,11,13,14,10,14,13,11
169003,SM,41,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,west,1,3,3,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,67,20,10,10,11,11,15,10,12
169004,SM,34,31.00 to 40.99 years,Female,High school graduate (including GED),Hispanic,west,2,3,2,2,1,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,4,1,1,1,2,1,1,2,2,1,2,1,1,1,2,2,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,3,1,1,2,2,1,3,1,2,1,1,82,18,11,13,16,16,11,15,15
169005,SM,49,41.00 to 50.99 years,Male,Did not complete high school (no diploma),Hispanic,west,3,4,4,3,3,3,2,3,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,2,1,1,1,1,2,2,4,2,4,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,3,2,3,2,3,3,1,83,29,11,15,14,22,10,11,22
169006,SM,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,1,3,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,14,11,13,13,11,12,10,10
169007,SM,68,65.00 to 99.99 years,Female,Some college or associate degree,White,midwest,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2,1,1,2,1,2,1,1,1,1,1,1,3,2,2,2,1,1,2,2,1,2,1,1,1,1,1,2,1,2,1,1,78,13,10,13,13,12,12,18,12
169008,SM,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,2,3,2,2,2,3,3,2,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,2,1,1,2,2,2,2,2,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,79,23,12,10,17,17,10,13,10
169009,SM,34,31.00 to 40.99 years,Female,Some college or associate degree,White,west,1,3,2,1,1,3,4,3,1,2,2,1,1,1,2,2,1,2,1,2,2,2,1,1,1,2,1,3,2,2,4,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,1,1,1,1,1,1,2,1,82,21,15,17,15,10,10,15,13
169010,SM,44,41.00 to 50.99 years,Male,Some college or associate degree,White,west,2,3,1,1,1,1,2,3,2,1,2,2,1,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,2,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,3,3,1,2,3,2,3,3,79,17,14,16,14,12,11,12,24
169011,SM,68,65.00 to 99.99 years,Female,Bachelor's degree or higher,White,midwest,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,2,2,3,1,1,1,2,1,2,2,1,1,2,1,1,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,2,2,80,12,13,14,15,15,11,12,15
169012,SM,52,51.00 to 64.99 years,Female,High school graduate (including GED),White,west,1,2,1,2,1,3,1,1,1,2,2,2,1,2,1,2,2,2,1,1,3,2,1,3,2,2,2,3,3,2,4,1,2,2,1,1,2,1,1,2,1,4,2,1,1,3,1,1,1,2,2,1,1,2,4,1,2,1,2,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,2,3,2,103,15,16,23,17,17,17,13,16
169014,SM,42,41.00 to 50.99 years,Female,Some college or associate degree,White,west,2,1,1,3,2,2,1,3,2,2,2,2,1,1,1,1,2,1,1,2,1,2,1,2,1,2,2,3,2,3,2,1,2,1,2,1,2,2,3,2,2,2,1,2,2,1,2,1,2,2,1,2,1,2,1,2,1,1,1,1,1,1,3,1,2,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,94,19,14,19,18,17,13,13,14
169015,SM,21,21.00 to 30.99 years,Female,High school graduate (including GED),White,west,1,3,1,2,1,1,3,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,1,2,1,1,2,2,1,1,1,1,1,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,3,92,18,16,14,18,16,14,14,20
169016,SM,32,31.00 to 40.99 years,Female,Some college or associate degree,Hispanic,west,2,2,1,2,1,1,2,1,2,1,1,2,2,1,1,1,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,2,1,1,1,2,1,1,2,2,2,1,2,1,2,1,2,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,82,15,15,12,13,15,15,12,12
169017,SM,33,31.00 to 40.99 years,Male,Some college or associate degree,Asian,west,2,4,2,1,2,3,3,3,3,2,2,2,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,4,2,1,2,1,2,2,76,25,14,11,13,11,17,10,18
169018,SM,37,31.00 to 40.99 years,Male,Some college or associate degree,White,west,2,3,2,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,63,16,13,10,10,10,10,10,13
169019,SM,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,2,3,1,2,2,1,3,3,3,2,2,1,2,1,1,1,1,3,2,3,1,1,3,3,2,3,2,2,2,2,3,2,2,1,4,2,1,1,3,3,2,1,1,2,3,1,4,1,2,3,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,3,1,1,1,4,3,3,3,2,2,2,2,3,3,105,22,17,21,22,20,13,12,27
169020,SM,34,31.00 to 40.99 years,Male,Some college or associate degree,White,west,3,4,2,2,3,4,1,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,65,27,11,10,13,10,11,10,10
169021,SM,35,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,west,2,2,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,66,16,10,11,12,12,10,11,12
169024,SM,69,65.00 to 99.99 years,Female,Some college or associate degree,White,west,2,2,1,2,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,3,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,1,2,1,1,2,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,101,17,17,20,18,15,15,16,19
169025,SM,70,65.00 to 99.99 years,Male,Some college or associate degree,White,west,2,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,109,20,19,20,15,19,20,16,20
169050,SM,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,2,4,1,3,2,3,2,2,2,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,2,1,2,4,2,4,1,1,4,2,1,3,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,1,85,22,14,12,13,24,12,10,14
171001,SM,48,41.00 to 50.99 years,Female,Some college or associate degree,White,south,3,4,1,3,1,3,1,3,2,2,2,2,2,1,1,2,1,1,2,3,2,2,1,1,1,2,2,2,1,3,4,1,2,4,3,1,1,1,2,2,2,1,1,3,2,2,2,2,1,2,2,2,2,3,1,2,2,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,3,2,3,1,3,3,2,103,23,17,17,21,18,18,12,23
171002,SM,46,41.00 to 50.99 years,Male,High school graduate (including GED),White,south,2,4,3,4,2,2,4,3,3,1,2,2,2,1,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,3,2,3,2,2,1,1,1,4,1,1,4,2,1,1,4,1,1,1,2,2,1,2,2,1,2,1,2,1,2,1,2,2,1,2,1,1,1,1,2,2,3,1,3,1,2,1,3,3,2,95,28,16,11,20,18,16,14,21
171004,SM,36,31.00 to 40.99 years,Female,Some college or associate degree,MultiRacial,south,1,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,64,16,10,11,12,10,10,11,10
171008,SM,70,65.00 to 99.99 years,Male,High school graduate (including GED),White,south,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,2,2,2,1,1,1,2,1,1,70,10,12,14,12,10,10,12,14
